conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2962214b-cc38-4d20-aa8b-aa120091d743,pregătește planul de marketing al expoziției,released,skill/competence,cross-sector,pregătește strategia de promovare a expoziției,"Pregătește planul de marketing al expoziției viitoare; proiectează și distribuie afișe, pliante și cataloage; comunică idei cu fotografii, designerii grafici și tipografii; pregătește articole pentru mediul online și presa scrisă; menține la zi site-ul web și rețelele de socializare.",http://data.europa.eu/esco/skill/9c6e951f-aa88-4890-983d-e7a6ee49f5bb | http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"elaborează campanii de marketing | întocmesc planuri financiare, de afaceri sau de marketing"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/296f6b56-de45-4aac-aa96-43e4a4864724,arhitectură blockchain,released,knowledge,sector-specific,structura blockchain,"Structură proiectată a unei rețele de computere peer-to-peer, care funcționează ca soluție de stocare și procesare pentru sisteme și aplicații. Rețeaua este construită ca o mașină virtuală, fără un sistem central care să gestioneze interacțiunile dintre noduri.
	",http://data.europa.eu/esco/isced-f/0612,proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2973b3bc-5893-4b3d-8953-22ef677a162f,tehnologii de tăiere,released,knowledge,cross-sector,,"Varietatea de tehnologii de tăiere, cum ar fi programele informatice sau mecanica, procesele de tăiere cu laser, cu ferăstrăul, frezarea etc.",http://data.europa.eu/esco/isced-f/0711,inginerie chimică și procese chimice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f,gestionează baza de date,released,skill/competence,cross-sector,asigură mentenanța bazei de date | asigură buna funcționare a bazei de date | administrează baza de date | organizează baza de date | gestionează baze de date,"Aplică scheme și modele de proiectare a bazei de date, definește dependențele de date, utilizează limbaje de interogare și sisteme de gestionare a bazelor de date (DBMS) pentru a dezvolta și gestiona baza de date.",http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,gestionează informații
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2a051ae0-e42e-4733-8bb2-de24c4d5e3b8,realizează reportaje în timp real,released,skill/competence,sector-specific,realizează reportaje în direct | face reportaje în live streaming,"Realizează reportaje online „în timp real” sau bloguri în timp real atunci când acoperă evenimente importante – un domeniu de lucru din ce în ce mai mare, în special în ziarele naționale.",http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/609a8ac1-9d29-4237-9886-596dbbe7ca8a | http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,raportează fapte | se adresează unui public | scriu lucrări tehnice sau academice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2a3a96a3-709e-4d60-81f6-d247d6933f13,gestionează securitatea sistemului,released,skill/competence,sector-specific,asigură managementul securității informatice | gestionează siguranța sistemului | gestionează securitatea informațiilor | gestionează securitatea sistemelor,Analizează activele critice ale unei întreprinderi și identifică punctele slabe și vulnerabilitățile care au condus la intruziune sau atac. Aplică tehnici de detectare pentru securitate. Înțelege tehnicile de atac cibernetic și pune în aplicare contramăsuri eficiente.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,asigură protecția dispozitivelor tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2a69d6a0-b90f-4d50-bef8-a05d6704575d,utilizează software media,released,skill/competence,occupation-specific,,"Utilizează în principal software de programare vizuală, cum ar fi software pentru sunet, iluminat, imagine, captare, controlul mișcării, cartografiere UV, realitate augmentată, realitate virtuală sau de proiectare 3D. Acest software ar putea fi utilizat, de exemplu, în aplicații artistice și de evenimente.
	",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,utilizează instrumente digitale pentru prelucrare de sunet și imagine
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2af29864-c941-40a5-ae7b-2b6c4b92c0d7,recunoaștere vocală,released,knowledge,sector-specific,,Dezvoltarea din domeniul informatic prin care vocea poate fi recunoscută de mașini și poate prezenta rezultatele fragmentului sau al comenzii vorbite.,http://data.europa.eu/esco/isced-f/0232,literatură și lingvistică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2afb2b59-c9a3-4cf3-b1dd-1a2fad51e583,proces de imprimare 3D,released,knowledge,sector-specific,,Procesul de reproducere a obiectelor 3D prin utilizarea de tehnologii de imprimare 3D.,http://data.europa.eu/esco/skill/99981dbd-6f0f-495d-a67f-20ad0f9ef6f3 | http://data.europa.eu/esco/skill/a507f45d-0894-4803-b1cd-9ca7f15c9299 | http://data.europa.eu/esco/isced-f/0211,suportul pe care se poate imprima | fabricarea produselor imprimate | tehnici audiovizuale și producție mediatică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b24cbb7-f94e-43c1-8377-138f80ad5c19,dezvoltă software pentru memorii de traducere,released,skill/competence,sector-specific,,Dezvoltă și îmbunătățește software pentru memorii de traducere pentru regăsirea textelor țintă echivalente din bazele de date existente la traducerea dintr-o limbă în alta.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programează sisteme informatice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b285a57-4add-453e-af5d-3d986a65c8fe,utilizează integrarea între computer și telefon,released,skill/competence,sector-specific,utilizează integrarea telefon-computer | utilizează serviciile de telefonie pe computer | utilizează integrarea serviciilor informatice și de telefonie | integrează computerul și telefonia,Utilizează tehnologia care permite interacțiunea dintre telefon și computer. Activează serviciile de telefonie direct dintr-un mediu desktop.,http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,accesează și analizează date digitale
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b34764d-637c-48f5-aa70-31e15c965db6,dezvoltă software cu sursă deschisă,released,skill/competence,sector-specific,,"Exploatează și creează software cu sursă deschisă. Este familiarizat(ă) cu principalele modele de software cu sursă deschisă, cu sistemele de acordare a licențelor și cu practicile de codificare adoptate în mod obișnuit în producția de software cu sursă deschisă.
	",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programează sisteme informatice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b34a99f-9813-4c91-9509-b6b9b8c3132e,colaborează cu ajutorul tehnologiilor digitale,released,skill/competence,cross-sector,,"Utilizează instrumente și tehnologii digitale pentru procese de cooperare, precum și pentru construirea în comun și crearea în comun a resurselor și a cunoștințelor.",http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143 | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,comunicare și colaborare digitală | utilizează instrumente digitale pentru colaborare și productivitate
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b544b2c-f22d-40e6-8578-3cb65554643a,încuietori electronice,released,knowledge,occupation-specific,,"Dispozitive de blocare care folosesc curent electric pentru funcționare. Încuietorile electronice utilizează motoare, electrovalve sau magneți pentru a realiza închiderea. Adesea, încuietorile electronice dispun de un sistem de control al accesului și necesită autentificare, cum ar fi parolele, amprentele sau cardurile cu cip.",http://data.europa.eu/esco/isced-f/0716,"autovehicule, nave și aeronave"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b6bc32d-c60d-435b-931f-79bd3404f8b9,utilizează sisteme de înregistrare pentru spectacolele în direct,released,skill/competence,occupation-specific,,"Utilizează echipamente și software pentru urmărirea mișcării și a altor fenomene fizice prin analiza imaginilor, codificatoare sau senzori pentru a genera semnale de control pentru aplicații artistice și de evenimente.
	",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,utilizează instrumente digitale pentru prelucrare de sunet și imagine
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,utilizează șabloane de proiectare de software,released,skill/competence,sector-specific,utilizează șabloane de programare | proiectează software utilizând șabloane | scrie programe bazate pe șabloane de proiectare | utilizează șabloane în proiectarea de software | proiectează software pe bază de șabloane | programează pe bază de șabloane,"Utilizează soluții reutilizabile, întocmește cele mai bune practici, în vederea îndeplinirii activităților comune de dezvoltare TIC în dezvoltarea și proiectarea de software.",http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,creează softuri | proiectează sisteme sau aplicații tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b834a98-14ff-47e1-8aef-cf8ffae912fa,colectează date cartografice,released,skill/competence,cross-sector,,Colectează și conservă resurse și date cartografice.,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,culeg informații din surse fizice sau electronice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,realizează analize de date,released,skill/competence,cross-sector,se ocupă cu analiza datelor | face analiza datelor,"Culege date și statistici în vederea testării și evaluării pentru a genera afirmații și previziuni de tipare, cu scopul de a descoperi informații utile în procesul de decizie.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionează, colectează și stochează date digitale"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,Prolog (programare pe calculator),released,knowledge,sector-specific,,"Tehnicile și principiile dezvoltării de software, cum ar fi analiza, algoritmii, codificarea, testarea și compilarea paradigmelor de programare în Prolog.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programare pe calculator | analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,definește procesul,released,skill/competence,cross-sector,definește procesele | identifică etapele procesului | elaborează procesul | planifică procesul,"Identifică fluxul de lucru și cerințele în materie de resurse pentru un anumit proces, utilizând o varietate de instrumente, cum ar fi software-ul de simulare a procesului, trasarea de diagrame de flux și modele la scară.",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,proiectează sisteme și produse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,utilizează programarea logică,released,skill/competence,sector-specific,,"Utilizează instrumente TIC specializate pentru a crea un cod informatic compus din serii de propoziții într-o formă logică, exprimând reguli și fapte cu privire la un anumit domeniu problematic. Utilizează limbaje de programare care susțin această metodă, cum ar fi Prolog, Answer Set Programming și Datalog.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programează sisteme informatice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a,transpune cerințele într-un model vizual,released,skill/competence,cross-sector,verifică calitatea pastei | supervizează calitatea pastei,"Elaborează modelul vizual pornind de la specificații și cerințe date, pe baza analizei domeniului de aplicare și a publicului-țintă. Creează o reprezentare vizuală a ideilor, cum ar fi sigle, elemente grafice pentru site-ul web, jocuri și formate digitale.
	",http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96 | http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,proiectează grafică computerizată | creează concepte sau spectacole artistice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2daec0e6-f0c1-43e8-8178-aedba99130ec,stabilește procese de date,released,skill/competence,sector-specific,implementează procese de date | formulează procese de date | elaborează procese de date | stabilește procese privind datele,"Utilizează instrumentele TIC pentru a aplica procese matematice, algoritmice sau alte procese de manipulare a datelor pentru a crea informații.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionează, colectează și stochează date digitale"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,riscuri de securitate a rețelelor de TIC,released,knowledge,sector-specific,,"Factorii de risc pentru securitate, cum ar fi componentele hardware și software, dispozitivele, interfețele și politicile în rețelele TIC, tehnicile de evaluare a riscului care pot fi aplicate pentru a evalua gravitatea și consecințele amenințărilor la adresa securității și planurile de urgență pentru fiecare factor de risc de securitate.",http://data.europa.eu/esco/isced-f/0612,proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2e1888d8-97f7-4c91-8874-e2ef0e47f94f,creează fișiere digitale,released,skill/competence,sector-specific,,Creează fișiere digitale în sistemul informatic după controlul calității documentelor imprimate sau scanate pentru defecțiuni.,http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionează documente electronice | gestionează, colectează și stochează date digitale"
